691.361	710.92	<font color='darkgreen'>Then Jesse Jackson stepped out of the boat, walked across the water -- I can tell some of you know this story -- retrieved the cap, walked back, clapped the cap on the Pope's head.</font>	Transcription
698	704	[Laughter and Applause]	Environment
711.761	736.06	<font color='darkgreen'>Next morning, the newspaper streamers proclaimed: Jesse Jackson can't swim. Well ultimately, in all my non-grandeur, I may see captions announcing &quot;When Brooks calls all white critics non-spunky&quot;.</font>	Transcription
720	726	[Laughter and Applause]	Environment
738	740	[Laughter]	Environment
739.571	759.55	<font color='darkgreen'>However, Sonia Sanchez is an explorer. I have always thought of her as one of that quintet of Black people: herself, Mari Evans, Don L. Lee, who became Haki, Etheridge Knight, and Nikki Giovanni who</font>	Transcription
759.5509999999999	760.96	<font color='darkgreen'>is here in this audience.</font>	Transcription
762.641	785.32	<font color='darkgreen'>Who -- and she's going to read next -- who admired the impudent spirit of Baraka, and who themselves began, in '66 and '67, to turn Black poetry around. I do not mean that these people suddenly</font>	Transcription
785.321	794.44	<font color='darkgreen'>spurted up in those years. They were all writing voluminously when I met them, and they were publishing too.</font>	Transcription
794.951	813.7	<font color='darkgreen'>Dudley Randall, poet and founder of Broadside Press, courageously published, platformed them all. In the late '60s, the quintet tried to do something fresh: defining Black poetry as poetry written by</font>	Transcription
813.701	819.64	<font color='darkgreen'>blacks, about blacks, to blacks. I am not accountable for any changes.</font>	Transcription
821.471	852.64	<font color='darkgreen'>In the late '60s that word &quot;to&quot; has been wickedly translated often into &quot;for&quot;. Any poetry... is for any readers or listeners willing to investigate it. I believe all factions should be willing to</font>	Transcription
852.641	854.44	<font color='darkgreen'>investigate Black poetry.</font>	Transcription
854.6809999999999	877.84	<font color='darkgreen'>Black people, I think will be around forever. Anyone is likely to meet them suddenly. Border, boardroom, boulevard, bistro, back-alley, bar. And it behooveth the anyone to know what makes the brie</font>	Transcription
877.961	883.27	<font color='darkgreen'>tick.</font>	Transcription
862	864	[Laughter]	Environment
869	880	[Laughter and Applause]	Environment
883.3009999999999	901.18	<font color='darkgreen'>Sonia and Haki have remained loyal to their early recreated essence. They like the word &quot;Consistent&quot;. Sonia can be mischievous. She called me up a while ago -- remember this was in '85 -- and said,</font>	Transcription
901.241	909.61	<font color='darkgreen'>Gwen, I want your permission to use the form you used in the <i>Anniad</i>. In <i>Annie Allen</i>.</font>	Transcription
899	900	[Laughter]	Environment
909.7909999999999	927.7	<font color='darkgreen'>I told her, in no way does Sonia Sanchez need my permission to do anything she wants to do. But Sonia, that is not my form. It's European. And that was mischievous because in those days, anything</font>	Transcription
927.731	935.62	<font color='darkgreen'>European was absolutely anathema.</font>	Transcription
932	933	[Laughter]	Environment
933	933	[Cough]	Environment
935.651	954.97	<font color='darkgreen'>The language of Sonia Sanchez is --skipped something. Even poets, these two are least likely to flop back into the '40s. The language of Sonia Sanchez is her own best introduction. Of course, one of</font>	Transcription
954.971	967.09	<font color='darkgreen'>her serious and inclusive avowals is this: If you're going out to say something, your house must be in order, because there is so much disorder outside.</font>	Transcription
967.601	985.93	<font color='darkgreen'>You will experience in her product lyricism and steel. You will be aware of Sonia Sanchez as committed poet, energized woman, necessary black. Incidentally, the prize that I mentioned has already been</font>	Transcription
985.9309999999999	991.42	<font color='darkgreen'>given to both Mari Evans and Sonia in a preceding year.</font>	Transcription
991.991	1015.75	<font color='darkgreen'>About Haki, pioneer. Haki respects Sonia and she respects him, as artist and as family. Those who love and those who loathe Haki agree that he has remained actively loyal to the richness of his faith</font>	Transcription
1015.841	1018.75	<font color='darkgreen'>in and love for Black people.</font>	Transcription
1019.231	1037.59	<font color='darkgreen'>He spanks them now and then, but only as a benevolent father would spank them aching in his awareness of how much there is to hurt them in themselves and outside themselves. Aching in his wish that</font>	Transcription
1037.591	1059.28	<font color='darkgreen'>they maintain integrity, and a decent family loyalty. He has influenced thousands of poets: Black poets, Hispanic poets, and strangely, you may feel, Caucasian poets, who sensed a vibrance, a vigor in</font>	Transcription
1059.281	1064.02	<font color='darkgreen'>his dealings with language which they came to admire.</font>	Transcription
1064.741	1082.35	<font color='darkgreen'>Haki has said, &quot;What writers write about tells to what extent they are involved with the real world. Writers should be questioners of the world and doers within the world. Question everything, and</font>	Transcription
1082.3509999999999	1102.99	<font color='darkgreen'>don't be satisfied with the quick surface answers. Bad writing, containing the most revolutionary idea, is first and last bad writing. The ability to develop a style that is clear, original, and</font>	Transcription
1102.991	1108.87	<font color='darkgreen'>communicative is what separates writers from non-writers&quot;, end quote.</font>	Transcription
1109.681	1131.22	<font color='darkgreen'>Haki had, 10 years ago, a famous list of Black clichés he wanted to see in Black poetry not again. I think he would endorse that list today. Warrior, ebony, whitey, Queen of the Nile, right on -- you</font>	Transcription
1131.221	1149.1	<font color='darkgreen'>know, I never hear that anymore -- African warrior, pig, pride, soul, universe, Cosmas, nigger, genocide, vibrations, Black is Beautiful, revolution, respect, change.</font>	Transcription
1130	1134	[Laughter]	Environment
1149.791	1174.21	<font color='darkgreen'>And then I had such fun in ending that, &quot;Here is Haki Madhubuti, pssst... African Warrior&quot;. Well okay. those are people, insufficiently sung. Who should be sung. And I leave the audience to do</font>	Transcription
1174.211	1175.35	<font color='darkgreen'>something about that.</font>	Transcription
1158	1162	[Laughter and Applause]	Environment
1176.551	1186.99	<font color='darkgreen'>Now I'm going to read you some poems, but before I do that, I want to ask Joanne how much time I have, because I'm sure we're out of kilter here.</font>	Transcription
1189.21	1189.39	<font color='blueviolet'><b>Joanne V. Gabbin</b></font>	Speaker
1189.211	1189.39	<font color='blueviolet'>You're fine.</font>	Transcription
1189.39	1191.52	<font color='darkgreen'><b>Gwendolyn Brooks</b></font>	Speaker
1189.391	1191.52	<font color='darkgreen'>Tell me how many minutes I have.</font>	Transcription
1191.85	1192.42	<font color='blueviolet'><b>Joanne V. Gabbin</b></font>	Speaker
1191.8509999999999	1192.42	<font color='blueviolet'>Fifteen.</font>	Transcription
1192.57	1194.22	<font color='darkgreen'><b>Gwendolyn Brooks</b></font>	Speaker
1192.571	1194.22	<font color='darkgreen'>I don't think I'm gonna have that, it'll spill.</font>	Transcription
1194.22	1194.52	<font color='blueviolet'><b>Joanne V. Gabbin</b></font>	Speaker
1194.221	1194.52	<font color='blueviolet'>Alright. Alright.</font>	Transcription
1195.66	1198.36	<font color='darkgreen'><b>Gwendolyn Brooks</b></font>	Speaker
1195.661	1198.36	<font color='darkgreen'>Fifteen? 15 minutes?</font>	Transcription
1198.45	1198.72	<font color='blueviolet'><b>Joanne V. Gabbin</b></font>	Speaker
1198.451	1198.72	<font color='blueviolet'>Yes.</font>	Transcription
1198.75	1199.59	<font color='darkgreen'><b>Gwendolyn Brooks</b></font>	Speaker
1198.751	1199.59	<font color='darkgreen'>Okay!</font>	Transcription
1200	1222	[Laughter]	Environment
1202.71	1203.13	<font color='black'><b>Speaker Unknown</b></font>	Speaker
1202.711	1203.13	<font color='black'>As long as you want!</font>	Transcription
1203.46	1213.36	<font color='darkgreen'><b>Gwendolyn Brooks</b></font>	Speaker
1203.461	1213.36	<font color='darkgreen'>Well no, you've got another program. You've got some more poets to listen to. But thank you. I'm going to start with a...</font>	Transcription
1216.51	1216.66	<font color='blueviolet'><b>Joanne V. Gabbin</b></font>	Speaker
1216.511	1216.66	<font color='blueviolet'>I can [inaudible].</font>	Transcription
1216.66	1217.26	<font color='darkgreen'><b>Gwendolyn Brooks</b></font>	Speaker
1216.661	1217.26	<font color='darkgreen'>I'm sorry?</font>	Transcription
1227.49	1229.29	<font color='black'><b>Speaker Unknown</b></font>	Speaker
1227.491	1229.29	<font color='black'>We'll give up our time for you, Gwen. Go ahead!</font>	Transcription
1220	1227	[Laughter and Applause]	Environment
1229.29	1240.96	<font color='darkgreen'><b>Gwendolyn Brooks</b></font>	Speaker
1229.291	1240.96	<font color='darkgreen'>Well I won't go much -- but yeah, that if any. Thank you though. I'm going to begin by reading a few poems to you, from <i>Children Coming Home</i>. That's my latest book. Came out</font>	Transcription
1240.961	1259.56	<font color='darkgreen'>in '91. And it contains -- incidentally, I promised several audiences that I was going to bring out <i>Collected Poems</i> sometime in 1995. But I'm not.</font>	Transcription
1259.771	1275.01	<font color='darkgreen'>I'm going to wait until I'm 80 to bring out a <i>Collected Poems</i>, hoping I shall have written some masterpieces within those years. But I'm going to bring out <i>Report from Part Two</i>, which</font>	Transcription
1275.011	1296.61	<font color='darkgreen'>will contain reports from part two, and also poetry and some essays. And, what else, and it's guaranteed -- I am guaranteeing myself that it will come out on August 15th. Because August 15th will be</font>	Transcription
1296.6109999999999	1303.72	<font color='darkgreen'>the 50th anniversary of my first publication. <i>A Street in Bronzeville</i> came out in '45.</font>	Transcription
1302	1312	[Applause]	Environment
1303.721	1326.07	<font color='darkgreen'>Well that sounds good, but you know, that's no compliment to me. I mean, whether you like it or not, whether you do anything or not, time passes. And one of these days little Rita is going to be</font>	Transcription
1326.071	1340.89	<font color='darkgreen'>stumbling up these stairs -- having hoped that when she came into the auditorium she would find stairs with banisters.</font>	Transcription
1321	1322	[Laughter]	Environment
1327	1332	[Laughter]	Environment
1338	1342	[Laughter]	Environment
1343.021	1362.4	<font color='darkgreen'>Well I was going to tell you these are intuitions, meditations, passions, whimsies, terrors, excited pride, affirmations, rejections, and warm love. Children of the inner city. I hate that phrase. I</font>	Transcription
1362.401	1366.54	<font color='darkgreen'>hope you do too. It sounds so demoting: &quot;the inner city&quot;.</font>	Transcription
1367.441	1384.42	<font color='darkgreen'>Not all of these kids come home to cookies and cocoa, some come to crack cocaine. The first poem is called the -- I'm not gonna read them all, and not a one leaves its page you'll be happy to know.</font>	Transcription
1368	1371	[Laughter]	Environment
1385.561	1400.74	<font color='darkgreen'>The first one is called the Coora flower, C-o-o-r-a, and it introduces to you Tinsel Marie, who is a hip little sister. No stranger to irony.</font>	Transcription
1385	1386	[Laughter]	Environment
1400.741	1424.05	<font color='darkgreen'>&quot;Today I learned the <b>coora</b> flower/ grows high in the mountains of Itty-go-luba Bésa./ Province Meechee./ Pop. 39.// Now I am coming home./ This, at least, is Real, and what I know.// It was</font>	Transcription
1424.051	1444.15	<font color='darkgreen'>restful, learning nothing necessary./ School is tiny vacation. At least you can sleep./ At least you can think of love or feeling your boyfriend against you/ (which is not free from grief.)//&quot;</font>	Transcription
1444.151	1468.33	<font color='darkgreen'>&quot;But now it's Real Business./ I am Coming Home.// My mother will be screaming in an almost dirty dress./ The crack is Gone. So a Man will be in the house.// I must watch myself./ I must not dare to</font>	Transcription
1468.331	1470.79	<font color='darkgreen'>sleep.&quot;</font>	Transcription
1472	1478	[Applause]	Environment
1470.791	1494.58	<font color='darkgreen'>Richardine inhabits this poem: &quot;White girls are peculiar people./ They cannot keep their hands out of their hair./ Also/ they are always shaking it away from their eyes/ When it is not in their eyes./</font>	Transcription
1496.6209999999999	1501.75	<font color='darkgreen'>Sometimes when it is braided they forget --/&quot;</font>	Transcription
1486	1488	[Laughter]	Environment
1494	1498	[Laughter and Applause]	Environment
1501.751	1525.93	<font color='darkgreen'>&quot;And shake and shake/ and smooth what is nothing/ away from their shameless eyes.// I laugh.// My hair is short./ It is close to my head./ It is almost a crown of dots./ My head is clean and free./ I</font>	Transcription
1525.931	1543.66	<font color='darkgreen'>do not shake my head to make/ my brains like a crazy dust.&quot;</font>	Transcription
1532	1533	[Page Turn]	Environment
1534	1542	[Applause]	Environment
1543.661	1565.44	<font color='darkgreen'><i>Religion</i> features Ulysses. This is an interesting little family. &quot;At home, we pray every morning, we/ get down on our knees in a circle,/ holding hands, holding Love,/ And we sing Hallelujah.//</font>	Transcription
1566.281	1582.27	<font color='darkgreen'>Then we go into the World.// Daddy <u>speeds</u> to break bread with his Girl Friend./ Mommy's a Boss. and a lesbian./ (She too has a nice Girl Friend.)//&quot;</font>	Transcription
1582.271	1604.44	<font color='darkgreen'>&quot;My brothers and sisters and I come to school./ We bring knives pistols bottles, little boxes, and cans.// We talk to the man who's cool at the playground gate./ Nobody Sees us, nobody stops our</font>	Transcription
1604.471	1628.95	<font color='darkgreen'>sin.// Our teachers feed us geography./ We spit it out in a hurry.// Now we are coming home.// At home we pray every evening, we/ get down on our knees in a circle,/ holding hands, holding Love./ And</font>	Transcription
1629.3709999999999	1666.72	<font color='darkgreen'>we sing Hallelujiah.&quot;</font>	Transcription
1642.8609999999999	1662.39	<font color='darkgreen'>Would you people get tired of clapping forever? You don't have to. Merle, M-e-r-l-e, inhabits a poem called <i>Uncle Seagram</i>. Many of you know that there are at least many Black families, I don't</font>	Transcription
1662.391	1677.27	<font color='darkgreen'>know about others, who name their children after whiskies. And you've met Calvert and you've met Johnnie Walker. And this man's mother named him Seagram.</font>	Transcription
1674.971	1698.61	<font color='darkgreen'>&quot;My uncle likes me too much.// I am five and a half years old, and in kindergarten./ In kindergarten everything is clean.// My uncle is six feet tall with seven bumps on his chin./ My uncle is six</font>	Transcription
1698.6109999999999	1721.17	<font color='darkgreen'>feet tall and he stumbles./ Stumbles because of his Wonderful Medicine/ packed in his pocket at all times.// Family is ma and pa and my uncle,/ three brothers, three sisters, and me.// Every night in</font>	Transcription
1721.291	1731.85	<font color='darkgreen'>my house we play checkers and dominoes./ My uncle sits <u>close</u>./ There aren't any shoes or socks on his feet./&quot;</font>	Transcription
1732.721	1755.85	<font color='darkgreen'>&quot;Under the table, a big toe tickles my ankle./ Under the oil cloth his thin knee beats into mine./ And mashes. And mashes.// When we look at TV/ my uncle picks <u>me</u> to sit on his lap./ As I sit,</font>	Transcription
1755.971	1769.11	<font color='darkgreen'>he gets hard in the middle./ I squirm, but he keeps me, and kisses my ear.// I am not even a girl.//&quot;</font>	Transcription
1770.581	1792.36	<font color='darkgreen'>&quot;Once, when I went to the bathroom,/ my uncle noticed, came in, shut the door,/ put his long white tongue in my ear,/ and whispered 'We're Best Friends and Family,/ and we know how to keep Secrets.'/</font>	Transcription
1793.201	1801.66	<font color='darkgreen'>My uncle likes me too much. I am worried./ I do not like my uncle anymore.&quot;</font>	Transcription
1803.941	1829.83	<font color='darkgreen'>Those of you... If there are any white mothers in here of Black children you know this poem does not refer to you. The poem featuring Fleur, F-l-e-u-r. And it's called: <i>Our White Mother Says We Are</font>	Transcription
1829.831	1852.42	<font color='darkgreen'>Black But Not Very</i>. &quot;My brother and I are Nice People./ We are Black, but we have creamy skin./ We have hair that is naturally curly./ We wear jackets and shoes that cost lots of money./ Our lunch</font>	Transcription
1852.421	1855.75	<font color='darkgreen'>box was hammered in Holland./&quot;</font>	Transcription
1803	1811	[Applause]	Environment
1855.751	1874.17	<font color='darkgreen'>&quot;We live in the biggest house on our street/ and will move Very Soon to a Special Neighborhood./ But even in this house we have shelves and shelves,/ we have cases and cases of books with fine</font>	Transcription
1874.261	1886.44	<font color='darkgreen'>bindings./ And sometimes we even read them. Our father/ speaks six languages, our mother speaks three./&quot;</font>	Transcription
1887.581	1906.63	<font color='darkgreen'>&quot;Each of us takes at least two showers a day.// We simply cannot abide smelly children/ or children with dull hurt eyes.// My brother and I will grow up to be/ doctors or lawyers or Supreme Court</font>	Transcription
1906.631	1915.72	<font color='darkgreen'>Justices/ or perfume distributors or Wall Street wizards./ Or the ones who discover the answer-to-cancer.//&quot;</font>	Transcription
1915.811	1936.0	<font color='darkgreen'>&quot;My brother and I do not have many friends, it is true.// But at Home we'll wait for High Tea./ Little scones with cinnamon butter,/ salmon croquettes with flakes of green pepper,/ little cucumber</font>	Transcription
1936.031	1951.51	<font color='darkgreen'>sandwiches, cashews,/ sugar in cubes with our English Breakfast Tea./ Candied ginger./ And Orange juice if we want it.&quot;</font>	Transcription
1951	1955	[Applause]	Environment
1951.511	1974.19	<font color='darkgreen'><i>Puzzlement</i>. Diego. Diego has been in school, and it's Black pride day, and little Black children are running all around hollering: I'm Black and I'm proud! &quot;I, partly Nigerian./ I, partly</font>	Transcription
1977.6109999999999	2003.74	<font color='darkgreen'>Puerto Rican.// I have a Nigerian father,/ A Puerto Rican mother./ I am packed in a skin that is tan.// I, too, have a heart on fire./ I too want to be Proud./ I, too, want to be Something and Proud./</font>	Transcription
2004.401	2012.92	<font color='darkgreen'>I want to shout &quot;I'M A TAN!&quot;</font>	Transcription
2008	2017	[Applause]	Environment
2016.251	2029.99	<font color='darkgreen'>Well, the last selection from this book is Kojo's poem. And I want you to know I meet lots and lots of Kojos all over the country and I am so proud to be able to report that to you. This poem is</font>	Transcription
2029.991	2050.27	<font color='darkgreen'>called <i>I am a Black</i>. &quot;According to my Teachers,/ I am now an African-American.// They call me out of my name.// BLACK is an open umbrella./ I am Black and A Black forever.//&quot;</font>	Transcription
2050.5710000000004	2071.45	<font color='darkgreen'>&quot;I am one of The Blacks.// We are Here, we are There./ We occur in Brazil, in Nigeria, Ghana,/ In Botswana, Tanzania, in Kenya,/ In Russia, Australia, in Haiti. Soweto,/ In Grenada, in Cuba, in</font>	Transcription
2071.451	2085.67	<font color='darkgreen'>Panama, Libya,/ in England and Italy, France.// We are graces in any places./ I am Black and A Black/ forever.//&quot;</font>	Transcription
2086.271	2106.52	<font color='darkgreen'>&quot;I am other than Hyphenation.// I say, proudly, MY PEOPLE!/ I say, proudly, OUR PEOPLE!// Our People do not disdain to eat yams or melons or grits/ Or to put peanut butter in stew.//&quot;</font>	Transcription
2106.521	2121.85	<font color='darkgreen'>-- And I'd like to interrupt myself here and say, as I've said many times, if you haven't tried that, try it, because it's absolutely delicious -- &quot;I am Kojo. In West Africa Kojo/ Means Unconquerable.</font>	Transcription
2116	2118	[Laughter]	Environment
2122.061	2142.28	<font color='darkgreen'>My parents/ named me the seventh day from my birth/ in Black spirit, Black faith, Black communion./ I am Kojo. I am A Black./ And I Capitalize my name.// Do not call me out of my name.&quot;</font>	Transcription
2143.001	2157.76	<font color='darkgreen'>I know I'm not gonna make any converts. And I know that African American sounds soft and sweet, and inoffensive: African American, as opposed to Black!</font>	Transcription
2155	2170	[Laughter and Applause]	Environment
2170.9010000000003	2192.02	<font color='darkgreen'>Well at least you're tolerating me. I'm going to read to you a poem that begins my book Winnie and of course Winnie is Winnie Mandela. The opening poem: &quot;Winnie Mandela, she/ the non-fiction</font>	Transcription
2192.021	2211.67	<font color='darkgreen'>statement, the flight into resolving/ fiction,/ vivid over the landscape, a sumptuous sun/ for our warming, ointment at the gap of our wounding,/ sometimes/ would like to be a little girl again.//</font>	Transcription
2212.391	2217.04	<font color='darkgreen'>Skipping down a country road, singing.//&quot;</font>	Transcription
2173	2175	[Laughter]	Environment
2217.041	2234.5	<font color='darkgreen'>&quot;Or a young woman, flirting,/ No cares beyond curl-braids and paint/ and effecting no change, no swerve, no jangle.// But Winnie Mandela, she,/ the She of our vision, the Code,/ the articulate</font>	Transcription
2234.5310000000004	2244.13	<font color='darkgreen'>rehearsal, the founding mother, shall/ direct our choir of makers and wide music.//</font>	Transcription
2244.9410000000003	2261.47	<font color='darkgreen'>&quot;Think of plants and beautiful weeds in the Wilderness./ They can't do a thing about it (they are told)/ when trash is dumped at their roots./ Have no doubt they're indignant and daunted./ It is not</font>	Transcription
2261.501	2280.43	<font color='darkgreen'>what they wanted.// Winnie Mandela, she/ is there to be vivid: there/ to assemble, to conduct the old magic,/ the frightened beauty, that trapped wild loveliness, the/ crippled reach,/ interrupted</font>	Transcription
2280.4610000000002	2283.67	<font color='darkgreen'>order, the stalled clarity.//&quot;</font>	Transcription
2284.481	2305.63	<font color='darkgreen'>&quot;Listen, my Sisters, Brothers, all ye/ that dance on the brink of Blackness,/ never falling in:// Your vision your Code your Winnie is woman grown.// I Nelson the Mandela tell you so.&quot; [[00:38:24 | 00:38:25 | Laughter]</font>	Transcription
2306.4410000000003	2324.05	<font color='darkgreen'>I meant to tell you when I started reading it, that there was a surprise at the end. This was Nelson talking all the time, and isn't that just like a man to say &quot;I, Nelson, the Mandela, tell you so.&quot;</font>	Transcription
2324.201	2341.03	<font color='darkgreen'>Of course that was written before he was released from prison. I have here Winnie considering herself poet. And those of you who have seen her documentaries or seen her interviewed on TV, I think will</font>	Transcription
2341.0310000000004	2346.67	<font color='darkgreen'>agree that this woman was definitely an essential poet.</font>	Transcription
2347.331	2365.87	<font color='darkgreen'>So I make her say, &quot;Yet I know/ that I am Poet!/ I pass you my Poem.// A poem doesn't do everything for you./ You are supposed to go <i>on</i> with your thinking./ You are supposed to enrich/ the</font>	Transcription
