279.272861	288.367569	<font color="#008080">Well, speaking of organizing books, etc. Correct me if I'm wrong, but you've published 12 poetry books?</font>	Transcription, Question
288.367569	291.03066	<font color="navy">Well ten poetry books by next year, there'll be twelve.</font>	Transcription
290.779425	296.306596	<font color="#008080">Yeah I'm sorry. Yeah you're right. By next year it will be twelve in ten years.</font>	Transcription
296.306596	300.225862	<font color="navy">Yeah. Well, is it ten? Yeah, I guess its ten, yeah.</font>	Transcription
299.271169	300.477098	<font color="#008080">Ten in ten years.</font>	Transcription
300.225862	303.441671	<font color="navy">'94 was when the first book came out, right. 'Progeny of Air'. </font>	Transcription
303.441671	308.064395	<font color="#008080">And two books of fiction. And three books of nonfiction.</font>	Transcription
308.064395	313.239837	<font color="navy">Yeah, that's right. That's that sounds about right, yeah. That's pretty much it. Yeah, yeah, that's right.</font>	Transcription
309.220077	312.636873	<font color="#008080">Since 1994. In ten years.</font>	Transcription
313.239837	322.133557	<font color="#008080">So... What's up with that? How is it, How do you, how many projects are you working on generally at the same time?</font>	Transcription, Question
322.133557	343.111682	<font color="navy">Oh, God. I mean, you know, it's really weird because I hear this and it sounds very impressive. Whereas in my mental space I'm not successful. In my own mind I'm thinking, all the projects that I've really tried to bring through, the books I've written that haven't ever seen the light of day, the rejections, and so on.</font>	Transcription
343.111682	375.244643	<font color="navy">I mean, so it sounds, it's hilarious, because in my head, you know, I'm not thinking wow I've published all these books. In my head, I'm thinking, Man, you know, this book didn't get done, this book didn't, and so on and so forth. But I work on tons of projects at the same time. Because I'm fascinated about all these areas. I write about literature because I like writing about literature. I don't do it because it's part of my job. I do it because I'm passionate about it. And I write poems, because if I don't write poems regularly, I feel as if something is wrong with me.</font>	Transcription
375.244643	400.795246	<font color="navy">And I enjoy the process of organizing these things. Fiction is hard. I find fiction hard to write. But I've written, and in fact, I'm working on two novels now. And then I'm trying to learn how to write for children and so on. So I do a lot of stuff. And contrary to what people may think I get a lot of sleep. I really, I really, do.</font>	Transcription
400.795246	410.86977	<font color="#008080">Cause you have, also you're teaching. You used to be in a band. You've produced 15 plays. And you have a family with three kids.</font>	Transcription
403.48346	403.960807	<font color="navy">Yeah.</font>	Transcription
405.015994	406.699269	<font color="navy">Yeah I used to play in a band, yeah.</font>	Transcription
407.528344	409.387484	<font color="navy">Yeah, that's true. Yeah.</font>	Transcription
409.889954	436.495743	<font color="navy">I do have a family, yeah. That's my life, really, my family-- my wife and the three kids are my life. That's where I spend most of my time. But I think I work fast maybe. I write quickly. And I write-- I have no sort of circumscribed spaces where I can work or when I can work. I can work at any time. And I can work very intensely.</font>	Transcription
436.495743	460.011342	<font color="navy">Initially, it used to be, at least until the last two or three years, three years maybe, it used to be, I suspect, an anxiety that I need to get this stuff out before I lose it. Or before I die, you know, it was that kind of anxiety. But that's not driving me anymore. It's because of what I enjoy doing. And I like doing this kind of work.</font>	Transcription
460.011342	475.663285	<font color="navy">Yeah. It's handy. It's handy now. I mean, I'm not thinking of dying, for instance, which is helpful. Yeah, yeah.</font>	Transcription
475.663285	490.913251	<font color="#008080">So, now in your experience working with music-- I was reading your biography. And there's a few things I had questions about, like, how has the guitar inflected your writing?</font>	Transcription, Question
490.913251	505.886859	<font color="navy">That's an interesting question, I'm not sure. I wish I was a better guitarist. That's one thing I always wish. I wish I was a better musician. I never got music lessons growing up. I mean, it's a peculiar thing. My father was a musician.</font>	Transcription
505.886859	525.558562	<font color="navy">We didn't know this until I was in maybe my teens. I didn't know he was a jazz musician until I was in my teens when we ran into him, happened to be playing some piano. He took us somewhere. And he must have just gone in there and was fiddling with this piano, because we didn't have a piano in the house. And I, you know, we heard this man playing, you know, Monk, what is going on here?</font>	Transcription
526.061032	526.940355	<font color="#008080">How old were you at the time?</font>	Transcription, Question
526.940355	536.512409	<font color="navy">I was about 13, 14. This is the first I knew this man played the piano. And then of course, he told us, of course, he played with a jazz combo, you know, growing up in Jamaica, and so.</font>	Transcription
536.512409	538.070067	<font color="#008080">And your father was a writer as well?</font>	Transcription, Question
538.070067	569.047346	<font color="navy">Yeah and he was a writer as well, right. But we never took music lessons. You know, I mean, this man used to watch us trying to play pans and hitting boxes, and he would just walk by-- the man couldn't even think think, let me give them a lesson. You know what I'm saying? Let me just pay for somebody to just-- nothing, you know, they're having fun and so on. So I came to play the guitar. You know, in my teens in my late teens, and a friend of mine taught me a few chords. My wife who was my girlfriend at the time, she taught me some chords and so on. And she was she was very good and she had been trained as a musician.</font>	Transcription
569.047346	584.4983	<font color="navy">And I started jamming with a few chords. I started to write songs and so on. And my attitude is if I know some chords, I'm gonna write some songs. And so that part of that process was interesting, which when I started working with the band and writing songs for the band I wrote on the guitar.</font>	Transcription
584.4983	602.662593	<font color="navy">And I love that process, but I'm not sure what the connection might be. I mean, I think for me, it's what I like to listen to and I like to listen to folks like Dylan and of course, Marley and Paul Simon, and so a lot of guitar-driven songwriters. They fascinate me.</font>	Transcription
602.662593	611.204584	<font color="#008080">And one thing that I've noticed often in your biographies is a reference to the first time you heard 'Natty Dread'. Could you tell us about that?</font>	Transcription, Question
608.993716	635.574382	<font color="navy">Yeah, yeah. Yeah, 'Natty Dread' is pivotal for many reasons. I mean, it's one of those poems in the sense that-- and of course, I've written a poem about it, because that works well, too. But it's-- my father, who was was a jazz musician, loved jazz, And so his thing was to listen to, I mean he loved Monk, Monk was the guy he listened to a lot in the house. And, but we knew he had I mean, he was a Pan-Africanist.</font>	Transcription
635.574382	656.552507	<font color="navy">My father grew up in Jamaica, was born in Nigeria, came to Jamaica when he was about two. His parents were missionaries in Nigeria, right, Black missionaries in Nigeria. And he came to Jamaica when he was two years old, went on to study at Oxford University, and then went to Ghana, which is where he was teaching and met my mother and so on. So that's where I was born. So he had a strong kind of Pan-Africanist sensibility,</font>	Transcription
656.552507	680.319341	<font color="navy">but he was also an Oxford man, you know, Oxford, so he was a very, you know, he'd speak with his Oxford accent. And so there's a really weird thing going on, because this was a sort of-- and Marxist like, to the bone. I mean, my father was a hardcore Marxist. So, so I grew up in that space. And therefore, it made sense that he would be hooked into Marley, but it didn't make sense at a certain level, the connect wasn't there.</font>	Transcription
680.319341	704.26204	<font color="navy">Well, one day the man brings home a little sort of 45, you know, vinyl 45. And he plops it on, puts the thing on and it's Natty Dread, right? And he plays that over and over again, telling us to sit down and listen to it. And, you know, he's played it eight times and he says-- and then he takes it off and then he says, You need to pay attention to this. This is very important. And he goes back to his corner, reads his book and smokes a cigarette.</font>	Transcription
704.26204	705.467968	<font color="#008080">And that was in when, 19--</font>	Transcription
705.467968	734.30975	<font color="navy">This was in '75. This was in '75, Right? And that was I mean, that song, that song is a great song because you think that you know, Dread Natty Dreadlocks, right? And you know, Natty Dread is 5,000 miles away from home, don't care what the world says, and our children will never go astray, just like a bright and sunny day: we're going to have things our way. It's an anthem about the diaspora. It's an anthem about about the Middle Passage, and it's an anthem about survival.</font>	Transcription
734.30975	746.469525	<font color="navy">And he got it about Marley, then. Before Marley was huge, or anything, and he was telling us pay attention to this guy. And I never stopped paying attention to Marley after that.</font>	Transcription
746.469525	750.037063	<font color="#008080">Really that influenced your... obviously you've written books about Marley.[Inaudible]</font>	Transcription
750.037063	776.642852	<font color="navy">Yeah, I've written about Marley. Yeah. I've written about reggae. Yeah, because reggae is-- the 1970s is when I grew up, you know, I grew up in the '70s, Jamaica. This was the period where there was incredible political tension going on. This is the fear when Michael Manley was the Prime Minister experimenting with socialism, having strong relationships with Cuba, right. And at the same time, making connections with Africa, which prior to that Jamaicans were not necessarily interested in, right, because there's the whole colonial attitude to Africa.</font>	Transcription
776.642852	802.620555	<font color="navy">So in the 70s, Samora Machel comes to Jamaica, Nyerere comes to Jamaica, I mean everybody's coming to Jamaica, so Africa has a presence. My father, who was working at the Institute of Jamaica starts this thing called the African Caribbean Institute. So there's all this cross pollination, and there's-- beauty queens get darker and darker, you know, all kinds of things are happening in this very volatile world.</font>	Transcription
802.620555	833.698328	<font color="navy">Because in '76, we get political elections going on with tremendous violence in '80 a lot of violence going on. And in the cauldron of all of this energy, reggae emerges, like an explosion! I mean, Bob Marley, Bunny Wailer, Burning Spear, Peter Tosh, you know, Culture, The Gladiators, and song group after song group, hitting the world and really transforming it. And I'm sitting in the middle of that, How the hell can that not be my literary and my aesthetic kind of foundation.</font>	Transcription
833.698328	867.464316	<font color="navy">So reggae becomes an aesthetic framework out of which I think my work emerges, and it shapes and directs that work and helps me to interpret not only the work of the '70s and the '80s, but the work prior to that. Because it becomes a prism through which one begins to understand the literary practice of Africans in the diaspora, a practice that comes out of radical action, revolution, resistance, and mixing that with religion, and sex, and rhythm, and all of that. And that's all contained in reggae music.</font>	Transcription
867.464316	878.82014	<font color="#008080">Well, how would you say, I guess I would say the Afro-Caribbean literary tradition, has affected the African American literary tradition and vice versa?</font>	Transcription, Question
878.82014	909.01859	<font color="navy">Well, you're asking the wrong person because, you know, I'm from Jamaica, and basically, we invented everything. For instance, Adam and Eve really started in Jamaica. I mean, most people don't know this, right? I mean, that's like the beginning of all things, right? And so I may be hyperbolic in some of the things I might say, but just a tad, just a smidgen. But there's a great influence. I mean, I mean, let's be real though. You know, people talk about Bob Marley now, and everybody knows Bob Marley. Look in the '70s African Americans were not listening to Bob Marley.</font>	Transcription
909.01859	935.423392	<font color="navy">I mean, Bob Marley-- the people who were following Bob Marley were white college students. Simple as that. And the reason why African Americans were not so deeply ingrained into Bob Marley as they might be now was because there was an African American music tradition happening, that was doing the job that it needed to do. I mean, this is Marvin Gaye style. This is Stevie Wonder. This is when these political voices are emerging in the music, right? This is the Funkadelic this is--</font>	Transcription
935.423392	963.511469	<font color="navy">something is going on here that is quite revolutionary and radical, which is influencing Jamaica. But when you get to the late '70s, you begin to see the connection taking place. And there is no accident that hip hop emerges, right, in the in the late '70s, early '80s. Because that's dancehall music, and it's influenced. Many of the dancehall musicians would migrate to New York, and were part of the Bronx scene, parts of the Brooklyn scene and influencing the hip hop.</font>	Transcription
963.511469	985.268422	<font color="navy">And that is very much a part of that, that shapes it. And intellectually, I mean Stokely Carmichael, right? I mean, a number of important-- think, Michael Thelwell, all of these guys coming out of the Caribbean and having an impact on Black Arts Movement, having an impact on Black issues, and Black political issues. All of that is going on at the same time.</font>	Transcription
985.268422	1003.357345	<font color="navy">So there are these interesting and fascinating connections. I mean, one of the things people don't know is Amiri Baraka has-- one of his early chapbooks in the early '70s, maybe mid '70s is a reggae chapbook. See, people don't know that. Even Baraka was a reggae man.</font>	Transcription
1003.357345	1030.28974	<font color="navy"> So yeah. And he got it. It's called something like 'reggae regatta' or something, right? Yeah, it's a little-- somebody found it at a flea market and brought it to me and I thought, wow! I mean, I have a cherished thing, I don't think many people have this thing. But I have it in my, you know, I have it at home. Right? So there is an influence. I think that influence is there because the connection makes sense. It's the shared history, right?</font>	Transcription
1030.28974	1057.875347	<font color="navy">But there is a difference, right? The histories are different. We, you know, in Jamaica, you grew up Black, you're you know, 80 percent to 90 percent of the population, that's different. The political dynamics are different than if you grew up Black, say in Mississippi. If you grew up Black in South Carolina, now, you're 40 percent, which is high. But it's not nothing like, you know, being 90 percent of the population. And anywhere else in America, you're down to, you know, 20 and 30 percent. That's where you're falling in.</font>	Transcription
1057.875347	1068.552835	<font color="navy">When that happens, the idea of the relationship between the sort of dominant, mainstream culture becomes quite different. And the politics of that are quite, quite different.</font>	Transcription
1068.552835	1071.442038	<font color="#008080">So you've been living in the States, United States since...</font>	Transcription
1071.442038	1073.301177	<font color="navy">Since '92. Yes.</font>	Transcription
1072.296237	1075.235687	<font color="#008080">'92. You went to the University of Southern Ca-- South Carolina.</font>	Transcription
1075.235687	1077.999273	<font color="navy">South Carolina. Yeah, yeah, yeah, yeah, yeah.</font>	Transcription
1077.999273	1083.476196	<font color="#008080">So how did you your perspective change in terms of literature? Did your perspective change at all when you came?</font>	Transcription, Question
1083.476196	1112.61946	<font color="navy">Um, no, not it didn't change. I mean, I began to read more, but I mean I was reading African American literature from-- you know, as Bob Marley would say, from ever since. Listen, I mean, you know, like the poster girl for me growing up in the '70s was Angela Davis. I mean, we had her poster with that fro. And she's fine. I mean there was all of that going on. I was into that. I mean, focusing and realizing the issue of Black struggle, I mean, Martin Luther King Jr., Malcolm X, and so on.</font>	Transcription
1112.61946	1139.401114	<font color="navy">We had all those books, all that information at home growing up with it. So as is typical, remember, this United States is a powerhouse of a nation, and Americans will know less about the world than the world knows about America. And that's just the reality of it. So I didn't come into America ignorant. I didn't come to South Carolina ignorant, but I came with biases. I came with perceptions that came out of media that came out of things I might have read and so on. For instance, I thought I knew what grits was, apparently I didn't. </font>	Transcription
1139.401114	1163.293566	<font color="navy">Didn't know it was porridge. Turns out it's porridge. And I don't like porridge. So I thought I would like grits, right? That didn't work out so well. But so there are a lot of things I didn't really understand, and the dynamics of race and the South I didn't really understand until coming here.</font>	Transcription
1163.39406	1181.457858	<font color="navy">But I've moved around a lot. I've lived in England, lived in Ghana, lived in Jamaica, lived in a few places. And one of the things that-- I lived in Canada for a number of years-- so one of the things that I always learned was wherever I am, I am going to create my art out of that space and out of the community that I connect with there.</font>	Transcription
1181.457858	1203.943394	<font color="navy">And very quickly, one of the first things I did when I went to Sumpter, which was a small town in South Carolina, was to go to the Black, the African American community center, work with them, meet the elders in the community. I interviewed the women especially as a way to learn more about them, but as a way for them to welcome me and teach me something about that community.</font>	Transcription
1203.943394	1218.012556	<font color="navy">And that made a tremendous difference in my understanding of who I am. My understanding of what place I have and what connection I have to that place itself. And a lot of my work comes out of that connection and that dialogue. Yeah.</font>	Transcription
1218.012556	1226.253065	<font color="#008080">Well, how do you think-- Do you think your poetry has influenced other poets? Or how do you think--?</font>	Transcription, Question
1226.253065	1253.939165	<font color="navy">I don't know. I'm always surprised when people come and tell me they've read my book. I mean, that shocks me. I mean, and one of the things that Cave Canem has done for me is that, you know, like I'm about a read a poem and then people clap like they know the poem. That's, that's new, that's fresh. That just happened, Right? You know, and that's, that's been interesting. I work with a lot of writers, I work with a whole lot of writers. I mean, you think a lot of my time is spent writing, no.</font>	Transcription
1253.939165	1274.41482	<font color="navy">Most of my time is spent reading other people's work, writing blurbs, writing analyses of it, helping people with their-- and this is writers from major published writers to writers who are just starting out. I do a lot of work with people, read a lot of material. I try not to impose my style, or whatever it is, on them.</font>	Transcription
1274.41482	1294.56387	<font color="navy">But I hope that I'm teaching them to create a sensibility that will help them to enhance their work. And as for influence, who knows. I mean, that will work out itself later. And I don't want too many people to write like me, because that takes away my opportunities. We can't have that.</font>	Transcription
1294.56387	1318.707556	<font color="#008080">How do you think, since the last Furious Flower happened ten years ago. And it was a watershed event in the African American literary community. How do you think that community has changed in that ten years? And do you foresee any changes in the next five to ten years?</font>	Transcription, Question
1318.707556	1350.011441	<font color="navy">There are huge changes. And the changes come from-- Look, one of the interesting things about our art and about the politics and the shaping of the perception of that art is that often, if you don't create movements that can give it a profile, what happens is that the art continues without any kind of focal attention to it. It is artificial in many ways, when we declare a movement when we declare that there's this new sort of school of writing and all that. It is artificial, and it's calculated, right?</font>	Transcription
1350.011441	1377.999024	<font color="navy">And it's done again and again. And it's done to give attention to what is happening in the work. But it's also done to give it a point of reference. Now what happened with Furious Flower one, I think, is that it brought so many voices together and said, look at what we are doing and look at what we've become. And Furious Flower two is looking at a movement. And that particular moment, of course, is the Black Arts Movement which is really a kind of focal point. But that is a credible and a clearly defined movement, you see.</font>	Transcription
1377.999024	1412.04137	<font color="navy">What is happening today is to me even more fascinating. And it's fascinating because I think there are so many writers writing, but it is also a true reflection of what is happening in America in defining African American-- the nature of African American resistance, and African American action today. You can't use the model of the of the '60s, because the landscape has changed. But you can draw from the model of the '60s. But then you have to have a redefinition of your new model and how you're going to deal with it.</font>	Transcription
1412.04137	1429.778563	<font color="navy">Because you see, you're not dealing with with Motown now. What you're dealing with, you're dealing with hip hop now. And now hip hop is a very complicated thing, right? And what we haven't done yet enough of, and I'm noticing that people are starting to deal with it, is to really try and get what is happening with hip hop.</font>	Transcription
1429.778563	1461.961771	<font color="navy">How do you mix the materialistic element of it-- which is the bling-bling, the money-- with the idea of resistance? How do you rationalize that? How do you impose or how do you introduce ideas of signify in the midst of that pressure, right? Those elements become important. Now, when you have a Rita Dove and a Yusef Komunyakaa and all of these names who are big names, and are recognized as big poetic names, and they get all the major awards and so on, it changes the landscape, in the sense of what you can say about attention we're getting and all those kinds of things.</font>	Transcription
1461.961771	1485.427123	<font color="navy">So I think the challenge for today's poet is to say, what is this world I'm living in now? What is the thing-- what are the things that affect our community? And what is the language that we are going to use today to speak to that community. Right? And that, to me, is the biggest challenge that faces many writers. The opportunities are there, but I don't know if we're grappling with that as much.</font>	Transcription
1485.427123	1520.625151	<font color="navy">And I see that the Furious Flower gives people a chance to look at it, to see where it's coming from, but hopefully to start asking, what is our voice saying now? And I think the closest thing that comes to doing that is Cave Canem. I really think that. And it is the one entity that brings all these African American poets together and forces them to ask themselves questions about what they're doing. It's the one entity that's doing that about now. Not about then, but about now, Right? And it's very interesting what happens in that in that space. Very, very interesting. Yeah.</font>	Transcription
1519.569964	1544.190997	<font color="#008080">Gwendolyn Brooks said, 'We are each other's/ harvest: We are each other's/ business: We are each other's/ magnitude and bond.' In the next 10 years, do you... What I see when you talk about Cave Canem is, I guess a real manifestation of that thought.</font>	Transcription
1544.190997	1544.592973	<font color="navy">Yeah</font>	Transcription
1544.592973	1561.073991	<font color="#008080">Right? I mean, do you foresee perhaps more collectives occurring like Cave Canem, or more organizations such as Cave Canem happening perhaps not, if not in the United States perhaps in other parts of the world?</font>	Transcription, Question
1560.546397	1585.946259	<font color="navy">Yeah, yeah. Cave Canem is a good model and its work-- I mean we've taken from Cave Canem to do work in Jamaica with the Calabash Writer's Festival, plus the writer's workshops that we do there and so on. And we are publishing work by writers now. We've seen work that came out of those workshops that we published here in the States and so on. Cave Canem is a very effective model. The idea is what you're saying is that-- and remember we're not dealing with a minority group in Jamaica, right?</font>	Transcription
1585.946259	1612.878654	<font color="navy">But we're saying: Let's bring a nurturing space for writers to come together and to treat their work with respect, but with a hard-edged integrity, about quality, and about craft. And that's important, that is really important. It's the challenge. It's to challenge the easy path. It's to say, if you get up and you say something, and you say, revolution, do you know what the heck you're talking about?</font>	Transcription
1612.878654	1646.669766	<font color="navy">Do you know what that means? Do you understand the implications of that? Or is it a good word that rhymes with absolution? I mean, you know, are you you know, do you understand what is going on in the midst of that. And so Cave Canem offers that model, but that model can be replicated all through, right? And in the work I do, I started something called a South Carolina Poetry Initiative. Now, that's not something for African American writers. But there's something about creating an institution as a Black person in South Carolina, that assures Black writers that this space is welcome to me. But at the same time it is to get people in institutions that really have an impact.</font>	Transcription
1646.669766	1673.677532	<font color="navy">And so what these people in South Carolina suddenly see is that so many poets are coming to the events that we have, the collaborations that we have, and are responding to it, and they're people of all races, and coming together around the idea of poetry. Right? So I think that what we are looking for in the future is true, the spirit of Cave Canem is very important.</font>	Transcription
1673.677532	1702.368572	<font color="navy">For instance, there are so few people, African Americans, in publishing. Period. They're not there. So what do we end up doing? We create, you know, we don't have people in the positions to look at the work that is emerging, and that is coming on? Well, what that means is that we got to get people involved in publishing. Get them involved in that field, that area, even if it's to create a new press, but know that you're coming out of a kind of clear understanding of what is happening.</font>	Transcription
1702.368572	1705.609504	<font color="#008080">The only press I can think of is Third World Press.</font>	Transcription
1705.609504	1707.317903	<font color="navy">Third World Press. Yeah, right.</font>	Transcription
1707.317903	1711.287416	<font color="#008080">The Third World Press would probably be the major [inaudible]</font>	Transcription
1711.287416	1736.586784	<font color="navy">Third World Press is the major press, but, and Third World Press is a is a Black-owned press and so on. But if you go to other presses, you won't find a Black person working there. That's what I'm saying. Right? And these are all major presses. Right? We don't find enough, especially for poetry, right? And we want to see more people in those kinds of positions. Because you know how this thing goes, I'm sorry. Like it's who knows who.</font>	Transcription
1736.586784	1752.84169	<font color="navy">You know, I mean we like to think it's the quality of the work and so on and so forth. Yeah, we work that out. But a lot of quality work is out there that doesn't get any attention. And it's because somebody sat in there and said, you know, I saw this person and I really like their work, and let's make it happen. A lot of it works that way. Right?</font>	Transcription
1752.84169	1784.924404	<font color="navy">You know I was watching everybody at this event, and so-- which was great, and I said, I remembered-- I said, the person who is here who hasn't published a book, really has got a manuscript of poems that they really want to get out and they're watching all these people. And I said, I know that some of them are sitting there saying, gosh, will I ever get there. You know? Who am I in the midst of all of this? You know, will I ever be on the bill, right? Now I've just got to do the open mic, you know, will I ever get a break? And I knew that feeling because I've been in that place, right?</font>	Transcription
1784.924404	1816.705635	<font color="navy">Even here in the States. I had published three books of poems. But if I came to a Black African American conference, nobody would know who I was. Because my books were published in England. Right? And nobody knows who you are if your books are published in England, in America. That's just the way it is, right? But what I say to them is No, think about why you're working. Come back to why you're working, why you have the passion for your work, and let that be the driving force and the motivation to say, I'm going to stick to it.</font>	Transcription
1816.705635	1839.668517	<font color="navy">And that all these people who are sitting up there, your big writers, and so on so forth? Every one of them has their anxieties about their status, right? Because even though you know, like you look at me and say you published 10 books of poems, I say, Well, yeah. But I'm looking at somebody else and I'm thinking, gosh, now this guy has it made you know? Well it's all nonsense, right? Because the grass is always navyer, right?</font>	Transcription
1839.668517	1856.451017	<font color="navy">So the key thing is then you focus on what you're doing, and what your work is doing and what it does about articulating your experience. But what you are doing about honing and disciplining yourself in the craft, and making it happen, and to me that that becomes the most important thing.</font>	Transcription
1856.451017	1860.747136	<font color="#008080">I think that's a good note to end on. Thank you so much.</font>	Transcription
1860.747136	1863.736833	<font color="navy">Hey, you're welcome.</font>	Transcription
1861.601335	1863.083622	[Inaudible]	Transcription
1864.038315	1871.901972	Um, don't leave yet. We just want to get some [inaudible] shots. If you could just chat [inaudible] just dont talk at the same time.	Transcription
1871.901972	1887.981014	<font color="#008080">You've been doing the talking. That's great. I, I see that Cave Canem is... I think people come to Cave Canem and they're very skeptical.</font>	Transcription
1887.981014	1889.664288	<font color="navy">Yeah, yeah.</font>	Transcription
1889.664288	1890.694352	<font color="#008080">And they should be.</font>	Transcription
1890.694352	1898.859491	<font color="navy">They should be. I really believe in skepticism, by the way. I believe in healthy skepticism. I believe in coming to conferences like this and in some sessions going, 'Oh man'.</font>	Transcription
1898.859491	1899.512702	<font color="#008080">Yeah, right.</font>	Transcription
1900.241283	1905.291107	<font color="navy">It's good! We have to do that. Let's not get precious about it.</font>	Transcription
1906.195553	1907.67784	<font color="#008080">Like your graduation it's--</font>	Transcription
